m k res ratio channel r
1579.7979797979797 0.3566758813859451 1 0.5214347085889178 30 0.009745920848086021
1565.6565656565658 0.2651933337683742 1 0.39791458312971156 30 0.013369452687938451
1622.2222222222222 0.9058549887002344 0 1.2851512489457408 30 0.17970994204446206
1961.6161616161617 0.6535622723747779 -1 -0.6535622723747779 -1 0.11176690502676685
1056.5656565656566 0.531584481238642 1 0.9764102288476197 31 0.0029178729086238773
2131.3131313131316 0.9605112635820409 -1 -0.9605112635820409 -1 0.5103206454644779
1551.5151515151515 0.7684565977167117 0 1.1842669342069203 30 0.09516594053785263
1494.949494949495 0.9928232650050312 0 1.697028611322591 30 0.25964904375038583
1975.7575757575758 0.9984069641486294 -1 -0.9984069641486294 -1 0.5825429877385208
1933.3333333333335 0.9861763038731016 -1 -0.9861763038731016 -1 0.43426840969853053
1791.919191919192 1.1176715334759046 -1 -1.1176715334759046 -1 0.493372461087723
1834.3434343434344 0.6531887401412471 -1 -0.6531887401412471 -1 0.10435790754443142
1367.6767676767677 0.5440610217884382 1 0.9087581864968207 30 0.04732684607794258
1169.6969696969697 0.2814105113272635 1 0.4927639287446222 31 0.4240387250843574
2018.1818181818182 1.0495934767057806 -1 -1.0495934767057806 -1 0.41223039191633326
1989.8989898989898 0.9956618140231028 -1 -0.9956618140231028 -1 0.3194810450350031
2131.3131313131316 0.7391847590192628 -1 -0.7391847590192628 -1 0.2345627787254136
1862.6262626262628 1.1035758788233458 -1 -1.1035758788233458 -1 0.646725213782937
1721.2121212121212 0.7389176339524326 -1 -0.7389176339524326 -1 0.8269382028790472
1339.3939393939395 0.7681421369551662 0 1.263158676321262 30 0.07925794335416421
1084.8484848484848 0.7185806651003027 0 1.3272090949167965 31 0.027685952922159637
2286.868686868687 0.9479556586495447 -1 -0.9479556586495447 -1 0.5483755283318108
2357.5757575757575 0.9048328765936638 -1 -0.9048328765936638 -1 1.2657159995188914
1410.1010101010102 1.0773537296900597 0 1.8334576179175615 30 0.40048079494654965
2301.010101010101 1.046875551632608 -1 -1.046875551632608 -1 0.9611818854320708
2060.606060606061 0.6616466209520941 -1 -0.6616466209520941 -1 0.06632529205534776
1905.050505050505 0.9555693414465829 -1 -0.9555693414465829 -1 0.29281602315568456
1296.969696969697 1.0352848177696314 0 1.667216968284257 30 0.22235102762740463
2187.878787878788 0.967282249512626 -1 -0.967282249512626 -1 1.14258502874611
2173.7373737373737 1.0342742797007674 -1 -1.0342742797007674 -1 0.7051426073971793
1664.6464646464647 1.0486947301996883 0 1.5051886621996402 30 0.5581297342317021
1551.5151515151515 0.8302802810902591 0 1.279543289680624 30 0.15040102929084298
