mass sin_l res ratio channel width
1070.1402805611222 0.4569138276553106 1 0.841485027310202 1 0.0756156103737316
1743.4869739478959 0.9859719438877754 -1 -0.9859719438877754 -1 0.9347076339395589
1852.9058116232466 0.7254509018036072 -1 -0.7254509018036072 -1 0.5715235438606215
1451.7034068136272 0.2665330661322645 1 0.45456552009872003 0 0.04735410017983174
1378.7575150300602 0.8697394789579158 0 1.4617634249612228 0 0.45483072037272027
1002.8056112224449 0.7755511022044087 -1 -0.7755511022044087 -1 0.191293753818111
2060.5210420841686 0.7254509018036072 -1 -0.7254509018036072 -1 0.7067802571072688
1182.3647294589177 0.11422845691382764 1 0.19738109340180116 1 0.00576939341599873
1429.258517034068 0.47094188376753504 1 0.8022490049962487 0 0.14330280454644567
1199.198396793587 0.6593186372745491 0 1.1195942463405117 1 0.1977212568725262
1976.3527054108217 0.1402805611222445 -1 -0.1402805611222445 -1 0.024312920650028894
1524.6492985971945 0.9939879759519037 0 1.614905041127842 0 0.7264487273044524
1151.5030060120241 0.655310621242485 0 1.1676312618094709 1 0.18009397893215726
2001.6032064128258 0.8496993987975952 -1 -0.8496993987975952 -1 0.9149558939600162
2004.4088176352707 0.9438877755511021 -1 -0.9438877755511021 -1 1.132209847954308
1903.4068136272545 0.8877755511022043 -1 -0.8877755511022043 -1 0.9031955855899763
1258.11623246493 0.561122244488978 1 0.9087928391681757 0 0.15763153378667985
1468.5370741482966 0.8196392785571142 0 1.3990917131412488 0 0.45826401641258235
2150.300601202405 0.7094188376753506 -1 -0.7094188376753506 -1 0.7360697131225277
1934.2685370741483 0.4629258517034068 -1 -0.4629258517034068 -1 0.2536115721190697
2304.6092184368736 0.5591182364729459 -1 -0.5591182364729459 -1 0.5251922633167073
1056.112224448898 0.5390781563126252 1 0.9900869385587098 1 0.10251378719309359
1945.4909819639279 0.9759519038076151 -1 -0.9759519038076151 -1 1.1403235577092075
2082.9659318637277 0.7875751503006011 -1 -0.7875751503006011 -1 0.8512611979100074
1628.4569138276554 0.8496993987975952 0 1.2075324592124423 0 0.6056050518748489
1002.8056112224449 0.909819639278557 -1 -0.909819639278557 -1 0.2632634481232683
1692.9859719438878 0.14629258517034066 1 0.21162553442016344 0 0.0194025773465909
1631.2625250501 0.05611222444889779 1 0.07980378155620971 0 0.002650141695650977
1507.8156312625251 0.7414829659318637 0 1.2470414157562977 0 0.39536748734580857
1159.9198396793588 0.785571142284569 0 1.388450242772177 1 0.26260485787065846
1151.5030060120241 0.7915831663326652 0 1.4104414324609815 1 0.2627833708618787
1434.8697394789579 0.08016032064128256 1 0.1365925908221531 0 0.0041844907550911605
1634.068136272545 0.9739478957915831 0 1.3862272971173561 0 0.8011581539977735
1597.5951903807616 0.11022044088176351 1 0.1560886608474215 0 0.009807609164851135
1923.0460921843687 0.5791583166332664 -1 -0.5791583166332664 -1 0.3923615861353511
1014.0280561122245 0.7995991983967935 0 1.4566054112069626 1 0.20791887072512594
1216.0320641282565 0.5871743486973947 1 0.9804311136300425 1 0.16125256701648266
1317.0340681362725 0.012024048096192383 1 0.01953338116890673 0 7.932076632743203e-05
1072.945891783567 0.468937875751503 1 0.8641037589205898 1 0.08006601914802865
1617.2344689378758 0.6412825651302605 1 0.9085640401741704 0 0.3402129418448625
1406.813627254509 0.05410821643286573 1 0.09206660902245317 0 0.0018327230479278762
1429.258517034068 0.6052104208416833 0 1.0309753170590088 0 0.23666435465557317
1510.62124248497 0.5450901803607214 1 0.9114008489242501 0 0.21446188553454884
2096.993987975952 0.11422845691382764 -1 -0.11422845691382764 -1 0.018149206074069935
1117.8356713426854 0.5931863727454909 0 1.0924356825416341 1 0.13906183568000918
1712.625250501002 0.4929859719438877 1 0.6957648046277071 0 0.22547705970606421
1345.0901803607214 0.5511022044088176 1 0.9090889303460328 0 0.17380432218355177
1552.7054108216435 0.08617234468937875 1 0.13249806237901415 0 0.0056626249527879525
1692.9859719438878 0.565130260521042 1 0.8175123384450149 0 0.2895422332351838
