mass br_wb br_zt br_ht s_u_r s_d_r
2326 0.05852944170258592 0.46055345608515635 0.4809171022122576 0.4 0.4
2327 0.05852969163148417 0.4605619887944775 0.48090831957403835 0.4 0.4
2328 0.05852994124323376 0.4605705106646248 0.4808995480921414 0.4 0.4
2329 0.058530190538368644 0.4605790217138805 0.48089078774775074 0.4 0.4
2330 0.05853043951742169 0.4605875219604888 0.48088203852208955 0.4 0.4
2331 0.058530688180924516 0.460596011422655 0.48087330039642046 0.4 0.4
2332 0.05853093652940778 0.4606044901185469 0.4808645733520454 0.4 0.4
2333 0.058531184563400944 0.46061295806629377 0.4808558573703052 0.4 0.4
2334 0.05853143228343242 0.46062141528398703 0.4808471524325806 0.4 0.4
2335 0.05853167969002944 0.4606298617896801 0.48083845852029056 0.4 0.4
2336 0.058531926783718234 0.4606382976013889 0.4808297756148929 0.4 0.4
2337 0.05853217356502385 0.4606467227370909 0.4808211036978852 0.4 0.4
2338 0.05853242003447026 0.460655137214727 0.4808124427508027 0.4 0.4
2339 0.05853266619258036 0.46066354105219987 0.4808037927552196 0.4 0.4
2340 0.058532912039876005 0.46067193426737507 0.4807951536927489 0.4 0.4
2341 0.05853315757687782 0.46068031687808036 0.4807865255450419 0.4 0.4
2342 0.058533402804105496 0.4606886889021066 0.48077790829378786 0.4 0.4
2343 0.05853364772207757 0.46069705035720754 0.480769301920715 0.4 0.4
2344 0.05853389233131146 0.4607054012611 0.4807607064075885 0.4 0.4
2345 0.05853413663232366 0.46071374163146356 0.48075212173621285 0.4 0.4
2346 0.058534380625629365 0.46072207148594096 0.48074354788842966 0.4 0.4
2347 0.05853462431174291 0.46073039084213796 0.4807349848461192 0.4 0.4
2348 0.05853486769117744 0.46073869971762427 0.48072643259119835 0.4 0.4
2349 0.05853511076444505 0.46074699812993236 0.48071789110562246 0.4 0.4
2350 0.058535353532056834 0.4607552860965588 0.48070936037138434 0.4 0.4
2351 0.05853559599452273 0.46076356363496285 0.4807008403705144 0.4 0.4
2352 0.05853583815235172 0.46077183076256834 0.4806923310850801 0.4 0.4
2353 0.058536080006051636 0.46078008749676236 0.4806838324971859 0.4 0.4
2354 0.05853632155612929 0.46078833385489604 0.48067534458897465 0.4 0.4
2355 0.05853656280309051 0.46079656985428463 0.48066686734262476 0.4 0.4
2356 0.058536803747440046 0.460804795512207 0.480658400740353 0.4 0.4
2357 0.058537044389681395 0.4608130108459063 0.48064994476441236 0.4 0.4
2358 0.05853728473031733 0.46082121587258995 0.4806414993970926 0.4 0.4
2359 0.058537524769849525 0.46082941060942983 0.48063306462072064 0.4 0.4
2360 0.05853776450877842 0.4608375950735619 0.4806246404176596 0.4 0.4
2361 0.05853800394760355 0.4608457692820868 0.48061622677030963 0.4 0.4
2362 0.05853824308682343 0.4608539332520696 0.48060782366110694 0.4 0.4
2363 0.05853848192693552 0.46086208700054015 0.4805994310725244 0.4 0.4
2364 0.058538720468436264 0.46087023054449305 0.48059104898707067 0.4 0.4
2365 0.058538958711821056 0.4608783639008875 0.48058267738729155 0.4 0.4
2366 0.05853919665758432 0.46088648708664787 0.4805743162557678 0.4 0.4
2367 0.058539434306219384 0.4608946001186635 0.4805659655751171 0.4 0.4
2368 0.058539671658218634 0.4609027030137886 0.4805576253279928 0.4 0.4
2369 0.0585399087140734 0.4609107957888429 0.48054929549708364 0.4 0.4
2370 0.05854014547427398 0.46091887846061125 0.48054097606511476 0.4 0.4
2371 0.05854038193930975 0.46092695104584364 0.4805326670148466 0.4 0.4
2372 0.05854061810966897 0.4609350135612558 0.48052436832907525 0.4 0.4
2373 0.05854085398583895 0.4609430660235287 0.48051607999063234 0.4 0.4
2374 0.05854108956830601 0.4609511084493092 0.4805078019823848 0.4 0.4
2375 0.0585413248575555 0.4609591408552094 0.48049953428723524 0.4 0.4
2376 0.05854155985407162 0.46096716325780773 0.48049127688812066 0.4 0.4
2377 0.05854179455833774 0.46097517567364826 0.4804830297680139 0.4 0.4
2378 0.05854202897083621 0.4609831781192408 0.48047479290992307 0.4 0.4
2379 0.058542263092048304 0.46099117061106126 0.48046656629689044 0.4 0.4
2380 0.05854249692245439 0.46099915316555207 0.4804583499119936 0.4 0.4
2381 0.05854273046253386 0.46100712579912095 0.4804501437383452 0.4 0.4
2382 0.058542963712764996 0.46101508852814316 0.480441947759092 0.4 0.4
2383 0.05854319667362527 0.46102304136895894 0.4804337619574158 0.4 0.4
2384 0.05854342934559115 0.4610309843378762 0.4804255863165327 0.4 0.4
2385 0.058543661729137914 0.4610389174511685 0.48041742081969363 0.4 0.4
2386 0.058543893824740206 0.4610468407250763 0.48040926545018353 0.4 0.4
2387 0.05854412563287137 0.4610547541758069 0.48040112019132164 0.4 0.4
2388 0.05854435715400403 0.4610626578195341 0.48039298502646177 0.4 0.4
2389 0.05854458838860977 0.4610705516723989 0.48038485993899144 0.4 0.4
2390 0.0585448193371591 0.46107843575050855 0.4803767449123322 0.4 0.4
2391 0.05854505000012172 0.46108631006993833 0.4803686399299399 0.4 0.4
2392 0.05854528037796631 0.4610941746467297 0.480360544975304 0.4 0.4
2393 0.05854551047116058 0.46110202949689166 0.48035246003194776 0.4 0.4
2394 0.05854574028017131 0.4611098746364006 0.48034438508342814 0.4 0.4
2395 0.05854596980546429 0.46111771008120006 0.4803363201133357 0.4 0.4
2396 0.05854619904750441 0.4611255358472008 0.4803282651052948 0.4 0.4
2397 0.05854642800675559 0.4611333519502811 0.48032022004296315 0.4 0.4
2398 0.05854665668368081 0.46114115840628783 0.48031218491003136 0.4 0.4
2399 0.05854688507874207 0.4611489552310341 0.48030415969022383 0.4 0.4
2400 0.05854711319240052 0.46115674244030114 0.4802961443672983 0.4 0.4
2401 0.05854734102511626 0.46116452004983877 0.4802881389250449 0.4 0.4
2402 0.05854756857734855 0.46117228807536353 0.480280143347288 0.4 0.4
2403 0.058547795849555634 0.46118004653256073 0.4802721576178836 0.4 0.4
2404 0.05854802284219492 0.46118779543708366 0.4802641817207215 0.4 0.4
2405 0.05854824955572277 0.46119553480455316 0.48025621563972404 0.4 0.4
2406 0.05854847599059471 0.461203264650559 0.4802482593588463 0.4 0.4
2407 0.05854870214726534 0.46121098499065855 0.480240312862076 0.4 0.4
2408 0.05854892802618831 0.46121869584037845 0.48023237613343317 0.4 0.4
2409 0.058549153627816285 0.4612263972152126 0.4802244491569711 0.4 0.4
2410 0.05854937895260113 0.46123408913062425 0.48021653191677455 0.4 0.4
2411 0.05854960400099377 0.46124177160204505 0.48020862439696116 0.4 0.4
2412 0.05854982877344414 0.46124944464487505 0.4802007265816808 0.4 0.4
2413 0.05855005327040132 0.46125710827448324 0.48019283845511546 0.4 0.4
2414 0.05855027749231347 0.46126476250620774 0.4801849600014788 0.4 0.4
2415 0.058550501439627894 0.4612724073553548 0.48017709120501734 0.4 0.4
2416 0.05855072511279089 0.46128004283720025 0.48016923205000883 0.4 0.4
2417 0.058550948512247944 0.4612876689669886 0.48016138252076346 0.4 0.4
2418 0.05855117163844361 0.4612952857599337 0.4801535426016226 0.4 0.4
2419 0.058551394491821486 0.4613028932312188 0.48014571227695974 0.4 0.4
2420 0.05855161707282438 0.46131049139599567 0.4801378915311799 0.4 0.4
2421 0.05855183938189417 0.46131808026938625 0.4801300803487196 0.4 0.4
2422 0.05855206141947176 0.46132565986648133 0.4801222787140469 0.4 0.4
2423 0.0585522831859973 0.4613332302023413 0.4801144866116614 0.4 0.4
2424 0.058552504681909895 0.4613407912919962 0.480106704026094 0.4 0.4
2425 0.058552725907647936 0.4613483431504458 0.48009893094190637 0.4 0.4
2426 0.05855294686364887 0.46135588579265946 0.4800911673436918 0.4 0.4
2427 0.05855316755034919 0.46136341923357604 0.48008341321607484 0.4 0.4
2428 0.05855338796818454 0.46137094348810465 0.4800756685437107 0.4 0.4
2429 0.05855360811758974 0.46137845857112464 0.4800679333112856 0.4 0.4
2430 0.058553827998998734 0.4613859644974842 0.48006020750351697 0.4 0.4
2431 0.058554047612844495 0.4613934612820028 0.48005249110515275 0.4 0.4
2432 0.058554266959559294 0.46140094893946915 0.4800447841009717 0.4 0.4
2433 0.05855448603957433 0.4614084274846429 0.4800370864757828 0.4 0.4
2434 0.058554704853320094 0.4614158969322533 0.4800293982144265 0.4 0.4
2435 0.05855492340122617 0.4614233572970006 0.4800217193017732 0.4 0.4
2436 0.05855514168372126 0.461430808593555 0.48001404972272377 0.4 0.4
2437 0.058555359701233205 0.4614382508365576 0.48000638946220925 0.4 0.4
2438 0.05855557745418898 0.4614456840406197 0.4799987385051914 0.4 0.4
2439 0.05855579494301478 0.4614531082203233 0.47999109683666197 0.4 0.4
2440 0.05855601216813585 0.46146052339022126 0.47998346444164297 0.4 0.4
2441 0.0585562291299766 0.4614679295648373 0.47997584130518617 0.4 0.4
2442 0.05855644582896067 0.46147532675866565 0.4799682274123737 0.4 0.4
2443 0.058556662265510755 0.4614827149861718 0.47996062274831736 0.4 0.4
2444 0.058556878440048775 0.46149009426179194 0.47995302729815936 0.4 0.4
2445 0.05855709435299567 0.4614974645999335 0.47994544104707076 0.4 0.4
2446 0.05855731000477181 0.461504826014975 0.4799378639802532 0.4 0.4
2447 0.058557525395796464 0.4615121785212662 0.47993029608293747 0.4 0.4
2448 0.05855774052648815 0.4615195221331281 0.47992273734038365 0.4 0.4
2449 0.05855795539726461 0.4615268568648531 0.47991518773788233 0.4 0.4
2450 0.058558170008542625 0.46153418273070457 0.4799076472607528 0.4 0.4
2451 0.058558384360738305 0.4615414997449181 0.4799001158943436 0.4 0.4
2452 0.0585585984542668 0.4615488079217003 0.4798925936240329 0.4 0.4
2453 0.05855881228954244 0.4615561072752296 0.47988508043522793 0.4 0.4
2454 0.058559025866978885 0.46156339781965566 0.4798775763133654 0.4 0.4
2455 0.05855923918698872 0.46157067956910064 0.4798700812439106 0.4 0.4
2456 0.058559452249983907 0.4615779525376581 0.479862595212358 0.4 0.4
2457 0.05855966505637554 0.4615852167393932 0.4798551182042312 0.4 0.4
2458 0.058559877606573864 0.46159247218834376 0.47984765020508235 0.4 0.4
2459 0.058560089900988266 0.4615997188985186 0.4798401912004931 0.4 0.4
2460 0.05856030194002744 0.4616069568838998 0.4798327411760729 0.4 0.4
2461 0.05856051372409923 0.46161418615844074 0.47982530011745994 0.4 0.4
2462 0.05856072525361052 0.46162140673606716 0.4798178680103222 0.4 0.4
2463 0.058560936528967635 0.46162861863067745 0.4798104448403548 0.4 0.4
2464 0.05856114755057588 0.4616358218561421 0.4798030305932821 0.4 0.4
2465 0.05856135831883988 0.4616430164263037 0.47979562525485636 0.4 0.4
2466 0.058561568834163455 0.4616502023549778 0.47978822881085875 0.4 0.4
2467 0.058561779096949484 0.46165737965595216 0.47978084124709824 0.4 0.4
2468 0.05856198910760028 0.4616645483429878 0.47977346254941194 0.4 0.4
2469 0.05856219886651713 0.4616717084298171 0.4797660927036657 0.4 0.4
2470 0.058562408374100684 0.46167885993014646 0.4797587316957528 0.4 0.4
2471 0.05856261763075075 0.4616860028576547 0.47975137951159463 0.4 0.4
2472 0.058562826636866266 0.46169313722599303 0.4797440361371408 0.4 0.4
2473 0.05856303539284552 0.4617002630487862 0.4797367015583683 0.4 0.4
2474 0.05856324389908591 0.4617073803396316 0.47972937576128255 0.4 0.4
2475 0.0585634521559841 0.4617144891120999 0.479722058731916 0.4 0.4
2476 0.05856366016393598 0.4617215893797346 0.4797147504563295 0.4 0.4
2477 0.05856386792333654 0.46172868115605287 0.4797074509206106 0.4 0.4
2478 0.05856407543458018 0.4617357644545446 0.47970016011087524 0.4 0.4
2479 0.05856428269806037 0.4617428392886732 0.4796928780132665 0.4 0.4
2480 0.05856448971416985 0.46174990567187574 0.47968560461395454 0.4 0.4
2481 0.05856469648330064 0.4617569636175621 0.4796783398991372 0.4 0.4
2482 0.0585649030058439 0.4617640131391163 0.4796710838550398 0.4 0.4
2483 0.058565109282190074 0.46177105424989556 0.47966383646791444 0.4 0.4
2484 0.05856531531272879 0.46177808696323075 0.4796565977240405 0.4 0.4
2485 0.05856552109784896 0.4617851112924265 0.47964936760972454 0.4 0.4
2486 0.05856572663793875 0.4617921272507612 0.47964214611130007 0.4 0.4
2487 0.05856593193338542 0.46179913485148716 0.47963493321512735 0.4 0.4
2488 0.058566136984575703 0.4618061341078302 0.47962772890759403 0.4 0.4
2489 0.05856634179189533 0.46181312503299066 0.47962053317511405 0.4 0.4
2490 0.058566546355729436 0.46182010764014214 0.47961334600412847 0.4 0.4
2491 0.05856675067646231 0.461827081942433 0.4796061673811047 0.4 0.4
2492 0.058566954754477596 0.4618340479529852 0.4795989972925372 0.4 0.4
2493 0.05856715859015802 0.46184100568489506 0.47959183572494696 0.4 0.4
2494 0.058567362183885696 0.46184795515123345 0.47958468266488086 0.4 0.4
2495 0.05856756553604196 0.4618548963650449 0.4795775380989132 0.4 0.4
2496 0.058567768647007294 0.461861829339349 0.47957040201364376 0.4 0.4
2497 0.05856797151716164 0.46186875408713907 0.4795632743956994 0.4 0.4
2498 0.058568174146884 0.4618756706213836 0.47955615523173245 0.4 0.4
2499 0.05856837653655273 0.461882578955025 0.47954904450842223 0.4 0.4
2500 0.05856857868654542 0.46188947910098077 0.47954194221247376 0.4 0.4
2501 0.05856878059723896 0.4618963710721428 0.4795348483306183 0.4 0.4
2502 0.05856898226900939 0.4619032548813777 0.47952776284961285 0.4 0.4
2503 0.05856918370223216 0.4619101305415272 0.4795206857562406 0.4 0.4
2504 0.05856938489728194 0.4619169980654072 0.479513617037311 0.4 0.4
2505 0.05856958585453256 0.4619238574658091 0.4795065566796583 0.4 0.4
2506 0.058569786574357297 0.4619307087554989 0.47949950467014374 0.4 0.4
2507 0.058569987057128556 0.46193755194721814 0.4794924609956533 0.4 0.4
2508 0.05857018730321807 0.4619443870536828 0.4794854256430992 0.4 0.4
2509 0.058570387312996866 0.4619512140875841 0.479478398599419 0.4 0.4
2510 0.05857058708683521 0.46195803306158895 0.4794713798515758 0.4 0.4
2511 0.05857078662510267 0.4619648439883389 0.4794643693865584 0.4 0.4
2512 0.05857098592816811 0.4619716468804513 0.4794573671913806 0.4 0.4
2513 0.05857118499639958 0.4619784417505184 0.479450373253082 0.4 0.4
2514 0.058571383830164546 0.4619852286111082 0.47944338755872734 0.4 0.4
2515 0.058571582429829704 0.4619920074747639 0.47943641009540633 0.4 0.4
2516 0.058571780795760996 0.46199877835400477 0.47942944085023426 0.4 0.4
2517 0.0585719789283237 0.46200554126132515 0.4794224798103512 0.4 0.4
2518 0.05857217682788236 0.46201229620919504 0.4794155269629226 0.4 0.4
2519 0.05857237449480082 0.46201904321006054 0.4794085822951386 0.4 0.4
2520 0.05857257192944223 0.46202578227634317 0.4794016457942147 0.4 0.4
2521 0.05857276913216902 0.4620325134204404 0.4793947174473906 0.4 0.4
2522 0.05857296610334292 0.4620392366547255 0.4793877972419316 0.4 0.4
2523 0.058573162843324963 0.46204595199154774 0.47938088516512745 0.4 0.4
2524 0.05857335935247541 0.4620526594432324 0.4793739812042922 0.4 0.4
2525 0.05857355563115399 0.4620593590220807 0.4793670853467652 0.4 0.4
2526 0.05857375167971955 0.4620660507403702 0.4793601975799102 0.4 0.4
2527 0.0585739474985304 0.46207273461035425 0.47935331789111535 0.4 0.4
2528 0.058574143087943994 0.46207941064426267 0.4793464462677933 0.4 0.4
2529 0.05857433844831722 0.4620860788543014 0.4793395826973813 0.4 0.4
2530 0.05857453358000629 0.46209273925265293 0.4793327271673408 0.4 0.4
2531 0.05857472848336657 0.4620993918514757 0.4793258796651578 0.4 0.4
2532 0.0585749231587529 0.4621060366629051 0.4793190401783419 0.4 0.4
2533 0.05857511760651941 0.4621126736990526 0.479312208694428 0.4 0.4
2534 0.05857531182701943 0.46211930297200643 0.47930538520097404 0.4 0.4
2535 0.05857550582060573 0.4621259244938315 0.4792985696855627 0.4 0.4
2536 0.058575699587630335 0.46213253827656897 0.4792917621358007 0.4 0.4
2537 0.0585758931284446 0.46213914433223713 0.47928496253931824 0.4 0.4
2538 0.05857608644339927 0.46214574267283054 0.4792781708837701 0.4 0.4
2539 0.05857627953284432 0.4621523333103213 0.4792713871568345 0.4 0.4
2540 0.05857647239712906 0.46215891625665756 0.47926461134621334 0.4 0.4
2541 0.05857666503660221 0.46216549152376496 0.4792578434396328 0.4 0.4
2542 0.05857685745161172 0.4621720591235458 0.4792510834248425 0.4 0.4
2543 0.05857704964250489 0.4621786190678799 0.47924433128961524 0.4 0.4
2544 0.058577241609628426 0.46218517136862314 0.47923758702174846 0.4 0.4
2545 0.05857743335332831 0.46219171603760967 0.47923085060906206 0.4 0.4
2546 0.05857762487394982 0.46219825308665 0.4792241220394002 0.4 0.4
2547 0.05857781617183763 0.4622047825275325 0.47921740130063 0.4 0.4
2548 0.05857800724733572 0.4622113043720224 0.4792106883806419 0.4 0.4
2549 0.05857819810078743 0.4622178186318621 0.4792039832673504 0.4 0.4
2550 0.05857838873253543 0.46222432531877217 0.4791972859486924 0.4 0.4
2551 0.058578579142921756 0.4622308244444497 0.47919059641262857 0.4 0.4
2552 0.05857876933228771 0.4622373160205701 0.4791839146471422 0.4 0.4
2553 0.058578959300974016 0.46224380005878557 0.4791772406402403 0.4 0.4
2554 0.05857914904932078 0.4622502765707264 0.4791705743799528 0.4 0.4
2555 0.058579338577667305 0.4622567455680005 0.47916391585433216 0.4 0.4
2556 0.05857952788635241 0.46226320706219326 0.4791572650514543 0.4 0.4
2557 0.05857971697571414 0.46226966106486794 0.4791506219594179 0.4 0.4
2558 0.058579905846089936 0.4622761075875658 0.47914398656634427 0.4 0.4
2559 0.05858009449781663 0.4622825466418055 0.4791373588603778 0.4 0.4
2560 0.058580282931230375 0.46228897823908394 0.47913073882968565 0.4 0.4
2561 0.058580471146666695 0.4622954023908761 0.47912412646245733 0.4 0.4
2562 0.05858065914446042 0.4623018191086346 0.47911752174690503 0.4 0.4
2563 0.05858084692494583 0.46230822840379 0.47911092467126415 0.4 0.4
2564 0.05858103448845648 0.4623146302877518 0.47910433522379176 0.4 0.4
2565 0.058581221835325374 0.46232102477190684 0.47909775339276783 0.4 0.4
2566 0.05858140896588473 0.4623274118676204 0.47909117916649485 0.4 0.4
2567 0.05858159588046635 0.46233379158623616 0.4790846125332975 0.4 0.4
2568 0.05858178257940123 0.462340163939076 0.4790780534815228 0.4 0.4
2569 0.058581969063019775 0.46234652893744016 0.47907150199954013 0.4 0.4
2570 0.058582155331651814 0.46235288659260704 0.47906495807574123 0.4 0.4
2571 0.05858234138562648 0.462359236915834 0.4790584216985394 0.4 0.4
2572 0.058582527225272324 0.4623655799183566 0.479051892856371 0.4 0.4
2573 0.058582712850917235 0.46237191561138913 0.47904537153769355 0.4 0.4
2574 0.05858289826288852 0.46237824400612415 0.47903885773098737 0.4 0.4
2575 0.05858308346151282 0.4623845651137328 0.4790323514247543 0.4 0.4
2576 0.05858326844711616 0.4623908789453658 0.479025852607518 0.4 0.4
2577 0.05858345322002402 0.4623971855121516 0.47901936126782435 0.4 0.4
2578 0.05858363778056116 0.46240348482519816 0.47901287739424075 0.4 0.4
2579 0.05858382212905172 0.46240977689559165 0.4790064009753567 0.4 0.4
2580 0.05858400626581934 0.46241606173439764 0.47899993199978297 0.4 0.4
2581 0.05858419019118694 0.4624223393526603 0.4789934704561527 0.4 0.4
2582 0.058584373905476834 0.4624286097614033 0.4789870163331198 0.4 0.4
2583 0.058584557409010835 0.4624348729716288 0.4789805696193605 0.4 0.4
2584 0.05858474070210995 0.46244112899431805 0.4789741303035719 0.4 0.4
2585 0.05858492378509478 0.462447377840432 0.4789676983744732 0.4 0.4
2586 0.05858510665828513 0.4624536195209102 0.4789612738208048 0.4 0.4
2587 0.058585289322000404 0.4624598540466716 0.478954856631328 0.4 0.4
2588 0.0585854717765592 0.46246608142861456 0.47894844679482634 0.4 0.4
2589 0.05858565402227964 0.4624723016776167 0.4789420443001036 0.4 0.4
2590 0.0585858360594792 0.46247851480453467 0.47893564913598613 0.4 0.4
2591 0.0585860178884748 0.4624847208202054 0.47892926129131985 0.4 0.4
2592 0.058586199509582666 0.46249091973544415 0.4789228807549732 0.4 0.4
2593 0.0585863809231185 0.46249711156104656 0.478916507515835 0.4 0.4
2594 0.05858656212939738 0.46250329630778747 0.47891014156281514 0.4 0.4
2595 0.05858674312873388 0.46250947398642134 0.47890378288484475 0.4 0.4
2596 0.058586923921441804 0.4625156446076824 0.4788974314708757 0.4 0.4
2597 0.058587104507834484 0.4625218081822843 0.4788910873098813 0.4 0.4
2598 0.05858728488822467 0.46252796472092084 0.4788847503908545 0.4 0.4
2599 0.05858746506292441 0.46253411423426505 0.4788784207028105 0.4 0.4
2600 0.05858764503224535 0.4625402567329706 0.4788720982347841 0.4 0.4
2601 0.05858782479649834 0.4625463922276699 0.47886578297583166 0.4 0.4
2602 0.0585880043559938 0.46255252072897646 0.4788594749150298 0.4 0.4
2603 0.05858818371104151 0.4625586422474832 0.4788531740414753 0.4 0.4
2604 0.058588362861950585 0.462564756793763 0.47884688034428646 0.4 0.4
2605 0.05858854180902971 0.4625708643783686 0.4788405938126017 0.4 0.4
2606 0.05858872055258696 0.46257696501183365 0.4788343144355795 0.4 0.4
2607 0.058588899092929664 0.46258305870467087 0.4788280422023995 0.4 0.4
2608 0.0585890774303648 0.4625891454673741 0.4788217771022611 0.4 0.4
2609 0.058589255565198624 0.46259522531041686 0.4788155191243846 0.4 0.4
2610 0.05858943349773687 0.4626012982442532 0.47880926825800996 0.4 0.4
2611 0.058589611228284696 0.4626073642793175 0.47880302449239787 0.4 0.4
2612 0.0585897887571466 0.4626134234260242 0.4787967878168292 0.4 0.4
2613 0.05858996608462667 0.4626194756947687 0.4787905582206047 0.4 0.4
2614 0.05859014321102833 0.46262552109592625 0.4787843356930454 0.4 0.4
2615 0.05859032013665442 0.46263155963985303 0.4787781202234926 0.4 0.4
2616 0.05859049686180722 0.4626375913368857 0.4787719118013071 0.4 0.4
2617 0.0585906733867885 0.4626436161973413 0.47876571041587024 0.4 0.4
2618 0.0585908497118994 0.4626496342315177 0.4787595160565828 0.4 0.4
2619 0.0585910258374405 0.46265564544969356 0.478753328712866 0.4 0.4
2620 0.05859120176371187 0.4626616498621277 0.4787471483741603 0.4 0.4
2621 0.058591377491013 0.46266764747906064 0.47874097502992635 0.4 0.4
2622 0.05859155301964276 0.4626736383107127 0.47873480866964463 0.4 0.4
2623 0.05859172834989953 0.4626796223672855 0.4787286492828149 0.4 0.4
2624 0.058591903482081084 0.46268559965896205 0.4787224968589569 0.4 0.4
2625 0.05859207841648468 0.4626915701959053 0.47871635138761004 0.4 0.4
2626 0.05859225315340703 0.4626975339882599 0.47871021285833315 0.4 0.4
2627 0.05859242769314422 0.4627034910461512 0.4787040812607045 0.4 0.4
2628 0.05859260203599185 0.46270944137968595 0.4786979565843222 0.4 0.4
2629 0.05859277618224497 0.46271538499895154 0.47869183881880345 0.4 0.4
2630 0.058592950132198014 0.4627213219140167 0.47868572795378533 0.4 0.4
2631 0.05859312388614492 0.4627272521349316 0.47867962397892344 0.4 0.4
2632 0.058593297444379105 0.4627331756717275 0.47867352688389353 0.4 0.4
2633 0.05859347080719332 0.46273909253441636 0.47866743665839023 0.4 0.4
2634 0.05859364397487998 0.4627450027329925 0.4786613532921275 0.4 0.4
2635 0.05859381694773071 0.4627509062774308 0.4786552767748385 0.4 0.4
2636 0.058593989726036765 0.46275680317768786 0.47864920709627534 0.4 0.4
2637 0.05859416231008882 0.4627626934437016 0.4786431442462096 0.4 0.4
2638 0.05859433470017694 0.4627685770853916 0.4786370882144315 0.4 0.4
2639 0.05859450689659073 0.46277445411265855 0.47863103899075066 0.4 0.4
2640 0.05859467889961925 0.4627803245353852 0.47862499656499546 0.4 0.4
2641 0.05859485070955097 0.46278618836343577 0.4786189609270132 0.4 0.4
2642 0.05859502232667388 0.462792045606656 0.4786129320666702 0.4 0.4
2643 0.058595193751275435 0.4627978962748733 0.4786069099738512 0.4 0.4
2644 0.0585953649836425 0.46280374037789684 0.47860089463846067 0.4 0.4
2645 0.05859553602406142 0.4628095779255177 0.4785948860504209 0.4 0.4
2646 0.05859570687281807 0.4628154089275086 0.4785888841996733 0.4 0.4
2647 0.058595877530197724 0.4628212333936241 0.47858288907617813 0.4 0.4
2648 0.058596047996485226 0.46282705133360086 0.4785769006699139 0.4 0.4
2649 0.05859621827196471 0.46283286275715724 0.47857091897087795 0.4 0.4
2650 0.05859638835692002 0.46283866767399373 0.4785649439690862 0.4 0.4
2651 0.058596558251634276 0.46284446609379276 0.478558975654573 0.4 0.4
2652 0.05859672795639022 0.4628502580262187 0.4785530140173911 0.4 0.4
2653 0.058596897471469914 0.4628560434809183 0.47854705904761186 0.4 0.4
2654 0.05859706679715509 0.4628618224675198 0.4785411107353252 0.4 0.4
2655 0.058597235933726746 0.46286759499563446 0.4785351690706387 0.4 0.4
2656 0.058597404881465524 0.4628733610748555 0.478529234043679 0.4 0.4
2657 0.05859757364065155 0.46287912071475773 0.47852330564459067 0.4 0.4
2658 0.058597742211564254 0.46288487392489924 0.4785173838635364 0.4 0.4
2659 0.0585979105944828 0.46289062071481984 0.4785114686906974 0.4 0.4
2660 0.058598078789685606 0.4628963610940416 0.4785055601162729 0.4 0.4
2661 0.05859824679745074 0.4629020950720693 0.47849965813048007 0.4 0.4
2662 0.058598414618055705 0.46290782265839014 0.4784937627235541 0.4 0.4
2663 0.05859858225177745 0.4629135438624739 0.47848787388574865 0.4 0.4
2664 0.05859874969889247 0.46291925869377243 0.47848199160733507 0.4 0.4
2665 0.058598916959676714 0.4629249671617207 0.4784761158786026 0.4 0.4
2666 0.058599084034405655 0.46293066927573573 0.4784702466898586 0.4 0.4
2667 0.058599250923354246 0.4629363650452176 0.47846438403142805 0.4 0.4
2668 0.0585994176267969 0.4629420544795491 0.478458527893654 0.4 0.4
2669 0.058599584145007606 0.46294773758809526 0.4784526782668971 0.4 0.4
2670 0.058599750478259764 0.4629534143802041 0.47844683514153613 0.4 0.4
2671 0.058599916626826315 0.46295908486520687 0.47844099850796684 0.4 0.4
2672 0.05860008259097966 0.4629647490524169 0.47843516835660355 0.4 0.4
2673 0.05860024837099181 0.462970406951131 0.4784293446778772 0.4 0.4
2674 0.05860041396713412 0.4629760585706284 0.47842352746223754 0.4 0.4
2675 0.05860057937967753 0.4629817039201715 0.47841771670015093 0.4 0.4
2676 0.05860074460889249 0.4629873430090059 0.4784119123821016 0.4 0.4
2677 0.058600909655048945 0.4629929758463597 0.47840611449859133 0.4 0.4
2678 0.05860107451841637 0.46299860244144453 0.47840032304013913 0.4 0.4
2679 0.058601239199263695 0.46300422280345477 0.4783945379972816 0.4 0.4
2680 0.05860140369785936 0.4630098369415681 0.47838875936057257 0.4 0.4
2681 0.05860156801447132 0.4630154448649455 0.47838298712058314 0.4 0.4
2682 0.058601732149367085 0.4630210465827308 0.47837722126790216 0.4 0.4
2683 0.05860189610281365 0.4630266421040513 0.47837146179313494 0.4 0.4
2684 0.05860205987507745 0.4630322314380175 0.47836570868690503 0.4 0.4
2685 0.05860222346642458 0.4630378145937232 0.47835996193985225 0.4 0.4
2686 0.05860238687712051 0.46304339158024566 0.47835422154263385 0.4 0.4
2687 0.058602550107430304 0.4630489624066454 0.4783484874859243 0.4 0.4
2688 0.0586027131576185 0.4630545270819664 0.4783427597604151 0.4 0.4
2689 0.058602876027949155 0.4630600856152363 0.4783370383568145 0.4 0.4
2690 0.05860303871868593 0.46306563801546563 0.47833132326584843 0.4 0.4
2691 0.058603201230091835 0.46307118429164906 0.4783256144782591 0.4 0.4
2692 0.058603363562429615 0.4630767244527646 0.47831991198480583 0.4 0.4
2693 0.058603525715961315 0.4630822585077739 0.4783142157762649 0.4 0.4
