#mT Tbq_005 Tbq_01 Tbq_02 Tbq_03
826.0 0.18648199999999998 0.37299 0.71993 1.0473
826.5 0.1861355 0.3722975 0.7185825 1.0453249999999998
827.0 0.18578899999999998 0.37160499999999996 0.7172350000000001 1.04335
827.5 0.1854425 0.3709125 0.7158875 1.041375
828.0 0.18509599999999998 0.37022 0.71454 1.0393999999999999
828.5 0.1847495 0.3695275 0.7131925 1.0374249999999998
829.0 0.18440299999999998 0.36883499999999997 0.7118450000000001 1.03545
829.5 0.18405649999999998 0.3681425 0.7104975 1.033475
830.0 0.18370999999999998 0.36745 0.7091500000000001 1.0314999999999999
830.5 0.18336349999999998 0.36675749999999996 0.7078025 1.0295249999999998
831.0 0.18301699999999999 0.366065 0.706455 1.02755
831.5 0.18267049999999999 0.3653725 0.7051075 1.025575
832.0 0.18232399999999999 0.36468 0.70376 1.0235999999999998
832.5 0.1819775 0.3639875 0.7024125 1.0216249999999998
833.0 0.181631 0.363295 0.701065 1.01965
833.5 0.1812845 0.3626025 0.6997175 1.0176749999999999
834.0 0.180938 0.36191 0.69837 1.0156999999999998
834.5 0.1805915 0.36121749999999997 0.6970225 1.013725
835.0 0.180245 0.360525 0.695675 1.01175
835.5 0.1798985 0.3598325 0.6943275 1.0097749999999999
836.0 0.179552 0.35914 0.69298 1.0077999999999998
836.5 0.1792055 0.3584475 0.6916325 1.005825
837.0 0.178859 0.357755 0.690285 1.00385
837.5 0.1785125 0.3570625 0.6889375 1.0018749999999998
838.0 0.178166 0.35636999999999996 0.68759 0.9998999999999999
838.5 0.1778195 0.3556775 0.6862425 0.997925
839.0 0.177473 0.354985 0.684895 0.9959499999999999
839.5 0.1771265 0.3542925 0.6835475 0.9939749999999998
840.0 0.17678 0.3536 0.6822 0.9919999999999999
840.5 0.1764335 0.3529075 0.6808525 0.9900249999999999
841.0 0.176087 0.352215 0.679505 0.9880499999999999
841.5 0.1757405 0.3515225 0.6781575 0.9860749999999999
842.0 0.175394 0.35083 0.67681 0.9840999999999999
842.5 0.1750475 0.3501375 0.6754625 0.9821249999999999
843.0 0.174701 0.349445 0.674115 0.9801499999999999
843.5 0.1743545 0.3487525 0.6727675 0.9781749999999999
844.0 0.174008 0.34806 0.67142 0.9762
844.5 0.1736615 0.3473675 0.6700725 0.9742249999999999
845.0 0.173315 0.346675 0.668725 0.9722499999999998
845.5 0.1729685 0.34598249999999997 0.6673775 0.9702749999999999
846.0 0.172622 0.34529 0.66603 0.9682999999999999
846.5 0.1722755 0.3445975 0.6646825000000001 0.9663249999999999
847.0 0.171929 0.343905 0.663335 0.9643499999999999
847.5 0.1715825 0.34321250000000003 0.6619875 0.9623749999999999
848.0 0.171236 0.34252 0.66064 0.9603999999999999
848.5 0.1708895 0.3418275 0.6592925000000001 0.9584249999999999
849.0 0.170543 0.34113499999999997 0.657945 0.9564499999999999
849.5 0.1701965 0.3404425 0.6565975 0.9544749999999999
850.0 0.16985 0.33975 0.65525 0.9524999999999999
850.5 0.1695035 0.3390575 0.6539025 0.950525
851.0 0.169157 0.33836499999999997 0.652555 0.9485499999999999
851.5 0.1688105 0.3376725 0.6512075 0.9465749999999999
852.0 0.168464 0.33698 0.64986 0.9445999999999999
852.5 0.1681175 0.3362875 0.6485125 0.9426249999999999
853.0 0.167771 0.335595 0.647165 0.9406499999999999
853.5 0.1674245 0.3349025 0.6458175 0.9386749999999999
854.0 0.167078 0.33421 0.64447 0.9366999999999999
854.5 0.1667315 0.33351749999999997 0.6431225 0.9347249999999999
855.0 0.166385 0.332825 0.641775 0.9327499999999999
855.5 0.1660385 0.3321325 0.6404275 0.9307749999999999
856.0 0.165692 0.33144 0.63908 0.9287999999999998
856.5 0.1653455 0.33074749999999997 0.6377325 0.9268249999999999
857.0 0.164999 0.330055 0.636385 0.92485
857.5 0.1646525 0.3293625 0.6350375 0.9228749999999999
858.0 0.164306 0.32867 0.63369 0.9208999999999999
858.5 0.1639595 0.3279775 0.6323425 0.9189249999999999
859.0 0.163613 0.327285 0.630995 0.9169499999999999
859.5 0.1632665 0.3265925 0.6296475 0.9149749999999999
860.0 0.16292 0.32589999999999997 0.6283 0.9129999999999999
860.5 0.1625735 0.3252075 0.6269525 0.9110249999999999
861.0 0.162227 0.324515 0.625605 0.9090499999999999
861.5 0.1618805 0.3238225 0.6242575 0.9070749999999999
862.0 0.161534 0.32313 0.62291 0.9050999999999999
862.5 0.16118749999999998 0.3224375 0.6215625 0.903125
863.0 0.160841 0.321745 0.620215 0.9011499999999999
863.5 0.16049449999999998 0.32105249999999996 0.6188675 0.899175
864.0 0.16014799999999998 0.32036 0.61752 0.8971999999999999
864.5 0.15980149999999999 0.3196675 0.6161725 0.8952249999999999
865.0 0.15945499999999999 0.318975 0.614825 0.8932499999999999
865.5 0.15910849999999999 0.31828249999999997 0.6134775 0.8912749999999999
866.0 0.158762 0.31759 0.61213 0.8892999999999999
866.5 0.1584155 0.3168975 0.6107825 0.8873249999999999
867.0 0.158069 0.31620499999999996 0.609435 0.8853499999999999
867.5 0.1577225 0.3155125 0.6080875 0.8833749999999999
868.0 0.157376 0.31482 0.60674 0.8813999999999999
868.5 0.1570295 0.3141275 0.6053925 0.8794249999999999
869.0 0.156683 0.31343499999999996 0.6040449999999999 0.8774499999999998
869.5 0.1563365 0.3127425 0.6026975 0.8754749999999999
870.0 0.15599 0.31205 0.6013499999999999 0.8734999999999999
870.5 0.1556435 0.3113575 0.6000025 0.8715249999999999
871.0 0.155297 0.31066499999999997 0.5986549999999999 0.8695499999999999
871.5 0.1549505 0.3099725 0.5973075 0.8675749999999999
872.0 0.154604 0.30928 0.5959599999999999 0.8655999999999999
872.5 0.1542575 0.30858749999999996 0.5946125 0.8636249999999999
873.0 0.153911 0.307895 0.5932649999999999 0.8616499999999999
873.5 0.1535645 0.3072025 0.5919175 0.8596749999999999
874.0 0.153218 0.30651 0.59057 0.8576999999999999
874.5 0.1528715 0.30581749999999996 0.5892225 0.8557249999999998
875.0 0.152525 0.305125 0.5878749999999999 0.8537499999999999
875.5 0.1521785 0.3044325 0.5865275 0.851775
876.0 0.151832 0.30374 0.58518 0.8497999999999999
876.5 0.1514855 0.30304749999999997 0.5838325 0.8478249999999999
877.0 0.151139 0.302355 0.5824849999999999 0.8458499999999999
877.5 0.1507925 0.3016625 0.5811375 0.8438749999999999
878.0 0.150446 0.30096999999999996 0.57979 0.8418999999999999
878.5 0.1500995 0.3002775 0.5784425 0.8399249999999999
879.0 0.149753 0.299585 0.577095 0.8379499999999999
879.5 0.1494065 0.2988925 0.5757475 0.8359749999999999
880.0 0.14906 0.29819999999999997 0.5744 0.8339999999999999
880.5 0.1487135 0.2975075 0.5730525 0.8320249999999999
881.0 0.148367 0.296815 0.571705 0.8300499999999998
881.5 0.1480205 0.29612249999999996 0.5703575 0.8280749999999999
882.0 0.147674 0.29542999999999997 0.56901 0.8260999999999998
882.5 0.1473275 0.2947375 0.5676625 0.8241249999999999
883.0 0.146981 0.294045 0.566315 0.8221499999999999
883.5 0.1466345 0.29335249999999996 0.5649675 0.8201749999999999
884.0 0.146288 0.29266 0.56362 0.8181999999999999
884.5 0.1459415 0.2919675 0.5622725 0.8162249999999999
885.0 0.145595 0.29127499999999995 0.560925 0.8142499999999999
885.5 0.1452485 0.29058249999999997 0.5595775 0.8122749999999999
886.0 0.144902 0.28989 0.55823 0.8102999999999999
886.5 0.1445555 0.2891975 0.5568825 0.8083249999999998
887.0 0.14420899999999998 0.28850499999999996 0.555535 0.8063499999999999
887.5 0.1438625 0.28781249999999997 0.5541874999999999 0.8043749999999998
888.0 0.14351599999999998 0.28712 0.55284 0.8023999999999999
888.5 0.1431695 0.28642749999999995 0.5514924999999999 0.8004249999999999
889.0 0.14282299999999998 0.28573499999999996 0.550145 0.7984499999999999
889.5 0.1424765 0.2850425 0.5487974999999999 0.7964749999999998
890.0 0.14212999999999998 0.28435 0.54745 0.7944999999999999
890.5 0.14178349999999998 0.28365749999999995 0.5461024999999999 0.7925249999999999
891.0 0.14143699999999998 0.28296499999999997 0.544755 0.7905499999999999
891.5 0.14109049999999998 0.2822725 0.5434074999999999 0.7885749999999999
892.0 0.14074399999999998 0.28157999999999994 0.54206 0.7865999999999999
892.5 0.14039749999999998 0.28088749999999996 0.5407124999999999 0.7846249999999999
893.0 0.14005099999999998 0.28019499999999997 0.539365 0.7826499999999998
893.5 0.13970449999999998 0.2795025 0.5380174999999999 0.7806749999999999
894.0 0.13935799999999998 0.27880999999999995 0.53667 0.7787
894.5 0.13901149999999998 0.27811749999999996 0.5353224999999999 0.7767249999999999
895.0 0.13866499999999998 0.277425 0.533975 0.7747499999999998
895.5 0.13831849999999998 0.27673249999999994 0.5326274999999999 0.7727749999999999
896.0 0.13797199999999998 0.27603999999999995 0.53128 0.7707999999999999
896.5 0.13762549999999998 0.27534749999999997 0.5299324999999999 0.7688249999999999
897.0 0.13727899999999998 0.274655 0.528585 0.7668499999999999
897.5 0.13693249999999998 0.2739625 0.5272375 0.7648749999999999
898.0 0.13658599999999999 0.27326999999999996 0.52589 0.7628999999999999
898.5 0.13623949999999999 0.2725775 0.5245424999999999 0.7609249999999999
899.0 0.13589299999999999 0.271885 0.523195 0.7589499999999999
899.5 0.1355465 0.27119249999999995 0.5218475 0.7569749999999998
900.0 0.1352 0.27049999999999996 0.5205 0.7549999999999999
900.5 0.1348535 0.2698075 0.5191525 0.7530249999999999
901.0 0.134507 0.26911499999999994 0.517805 0.7510499999999999
901.5 0.1341605 0.26842249999999995 0.5164575 0.7490749999999999
902.0 0.133814 0.26772999999999997 0.51511 0.7470999999999999
902.5 0.1334675 0.2670375 0.5137625 0.7451249999999999
903.0 0.133121 0.26634499999999994 0.512415 0.7431499999999999
903.5 0.1327745 0.26565249999999996 0.5110675 0.7411749999999999
904.0 0.132428 0.26496 0.50972 0.7391999999999999
904.5 0.1320815 0.2642675 0.5083725 0.7372249999999999
905.0 0.131735 0.26357499999999995 0.507025 0.73525
905.5 0.1313885 0.26288249999999996 0.5056775 0.7332749999999999
906.0 0.131042 0.26219 0.50433 0.7313
906.5 0.1306955 0.26149749999999994 0.5029825 0.7293249999999999
907.0 0.130349 0.26080499999999995 0.5016349999999999 0.7273499999999999
907.5 0.1300025 0.26011249999999997 0.5002875 0.7253749999999999
908.0 0.129656 0.25942 0.49893999999999994 0.7233999999999999
908.5 0.1293095 0.25872749999999994 0.4975925 0.7214249999999999
909.0 0.128963 0.25803499999999996 0.496245 0.7194499999999999
909.5 0.1286165 0.2573425 0.4948975 0.7174749999999999
910.0 0.12827 0.25665 0.49355 0.7154999999999999
910.5 0.1279235 0.25595749999999995 0.4922025 0.713525
911.0 0.127577 0.25526499999999996 0.490855 0.7115499999999999
911.5 0.1272305 0.2545725 0.4895075 0.709575
912.0 0.126884 0.25388 0.48816 0.7075999999999999
912.5 0.1265375 0.25318749999999995 0.4868125 0.705625
913.0 0.126191 0.25249499999999997 0.485465 0.7036499999999999
913.5 0.1258445 0.2518025 0.4841175 0.7016749999999999
914.0 0.125498 0.25110999999999994 0.48277 0.6996999999999999
914.5 0.1251515 0.25041749999999996 0.4814225 0.6977249999999999
915.0 0.12480499999999999 0.24972499999999997 0.480075 0.6957499999999999
915.5 0.12445849999999999 0.24903249999999996 0.4787275 0.6937749999999999
916.0 0.12411199999999999 0.24833999999999998 0.47737999999999997 0.6918
916.5 0.12376549999999999 0.24764749999999996 0.47603249999999997 0.6898249999999999
917.0 0.12341899999999999 0.24695499999999998 0.47468499999999997 0.68785
917.5 0.12307249999999999 0.24626249999999997 0.47333749999999997 0.6858749999999999
918.0 0.12272599999999999 0.24556999999999998 0.47198999999999997 0.6839
918.5 0.12237949999999999 0.24487749999999997 0.47064249999999996 0.6819249999999999
919.0 0.12203299999999999 0.24418499999999999 0.46929499999999996 0.6799499999999999
919.5 0.12168649999999999 0.24349249999999997 0.46794749999999996 0.677975
920.0 0.12133999999999999 0.24279999999999996 0.46659999999999996 0.6759999999999999
920.5 0.12099349999999999 0.24210749999999998 0.46525249999999996 0.674025
921.0 0.12064699999999999 0.24141499999999996 0.46390499999999996 0.6720499999999999
921.5 0.12030049999999999 0.24072249999999998 0.46255749999999995 0.670075
922.0 0.11995399999999999 0.24002999999999997 0.46120999999999995 0.6680999999999999
922.5 0.11960749999999999 0.23933749999999998 0.45986249999999995 0.666125
923.0 0.11926099999999998 0.23864499999999997 0.458515 0.6641499999999999
923.5 0.11891449999999998 0.23795249999999998 0.45716749999999995 0.662175
924.0 0.11856799999999998 0.23725999999999997 0.45582 0.6601999999999999
924.5 0.11822149999999998 0.2365675 0.45447249999999995 0.658225
925.0 0.11787499999999998 0.23587499999999997 0.453125 0.65625
925.5 0.11752849999999998 0.23518249999999996 0.45177749999999994 0.6542749999999999
926.0 0.11718199999999998 0.23448999999999998 0.45043 0.6523
926.5 0.11683549999999998 0.2337975 0.4490825 0.6503249999999999
927.0 0.11648899999999998 0.23310499999999998 0.447735 0.64835
927.5 0.11614249999999998 0.23241249999999997 0.4463875 0.6463749999999999
928.0 0.11579599999999998 0.23171999999999998 0.44504 0.6444
928.5 0.11544949999999998 0.23102749999999997 0.4436925 0.6424249999999999
929.0 0.11510299999999998 0.23033499999999998 0.442345 0.64045
929.5 0.11475649999999998 0.22964249999999997 0.4409975 0.6384749999999999
930.0 0.11440999999999998 0.22895 0.43965 0.6365
930.5 0.11406349999999998 0.22825749999999997 0.4383025 0.634525
931.0 0.11371699999999998 0.22756499999999996 0.436955 0.63255
931.5 0.11337049999999999 0.22687249999999998 0.4356075 0.630575
932.0 0.11302399999999999 0.22618 0.43426 0.6285999999999999
932.5 0.11267749999999999 0.22548749999999998 0.4329125 0.626625
933.0 0.11233099999999999 0.22479499999999997 0.431565 0.6246499999999999
933.5 0.11198449999999999 0.22410249999999998 0.4302175 0.622675
934.0 0.11163799999999999 0.22340999999999997 0.42887 0.6207
934.5 0.11129149999999999 0.22271749999999998 0.42752249999999997 0.618725
935.0 0.11094499999999999 0.22202499999999997 0.42617499999999997 0.6167499999999999
935.5 0.11059849999999999 0.2213325 0.42482749999999997 0.614775
936.0 0.11025199999999999 0.22063999999999998 0.42347999999999997 0.6128
936.5 0.10990549999999999 0.2199475 0.42213249999999997 0.610825
937.0 0.10955899999999999 0.21925499999999998 0.42078499999999996 0.60885
937.5 0.10921249999999999 0.2185625 0.41943749999999996 0.6068749999999999
938.0 0.10886599999999999 0.21786999999999998 0.41808999999999996 0.6049
938.5 0.10851949999999999 0.21717749999999997 0.4167425 0.6029249999999999
939.0 0.10817299999999999 0.21648499999999998 0.41539499999999996 0.60095
939.5 0.10782649999999999 0.2157925 0.4140475 0.598975
940.0 0.10747999999999999 0.21509999999999999 0.41269999999999996 0.597
940.5 0.10713349999999999 0.21440749999999997 0.4113525 0.5950249999999999
941.0 0.10678699999999999 0.213715 0.41000499999999995 0.59305
941.5 0.1064405 0.21302249999999998 0.4086575 0.591075
942.0 0.106094 0.21233 0.40730999999999995 0.5891
942.5 0.10574749999999998 0.21163749999999998 0.4059625 0.587125
943.0 0.10540099999999998 0.210945 0.404615 0.58515
943.5 0.10505449999999998 0.21025249999999998 0.4032675 0.583175
944.0 0.10470799999999998 0.20955999999999997 0.40192 0.5811999999999999
944.5 0.10436149999999998 0.20886749999999998 0.4005725 0.579225
945.0 0.10401499999999998 0.208175 0.399225 0.57725
945.5 0.10366849999999998 0.2074825 0.3978775 0.575275
946.0 0.10332199999999998 0.20678999999999997 0.39653 0.5733
946.5 0.10297549999999998 0.2060975 0.3951825 0.571325
947.0 0.10262899999999998 0.205405 0.393835 0.56935
947.5 0.10228249999999998 0.2047125 0.3924875 0.567375
948.0 0.10193599999999998 0.20401999999999998 0.39114 0.5654
948.5 0.10158949999999999 0.2033275 0.3897925 0.5634250000000001
949.0 0.10124299999999999 0.20263499999999998 0.388445 0.56145
949.5 0.10089649999999999 0.20194249999999997 0.3870975 0.559475
950.0 0.10054999999999999 0.20124999999999998 0.38575 0.5575
950.5 0.10020349999999999 0.20055749999999997 0.3844025 0.555525
951.0 0.09985699999999999 0.199865 0.383055 0.55355
951.5 0.09951049999999999 0.19917249999999997 0.3817075 0.551575
952.0 0.09916399999999999 0.19848 0.38036 0.5496
952.5 0.09881749999999999 0.19778749999999998 0.3790125 0.547625
953.0 0.09847099999999999 0.197095 0.377665 0.54565
953.5 0.09812449999999999 0.19640249999999998 0.37631749999999997 0.543675
954.0 0.09777799999999999 0.19571 0.37496999999999997 0.5417
954.5 0.09743149999999999 0.19501749999999998 0.37362249999999997 0.539725
955.0 0.09708499999999999 0.194325 0.37227499999999997 0.53775
955.5 0.09673849999999999 0.19363249999999999 0.37092749999999997 0.535775
956.0 0.09639199999999999 0.19294 0.36957999999999996 0.5337999999999999
956.5 0.09604549999999999 0.1922475 0.36823249999999996 0.531825
957.0 0.09569899999999999 0.19155499999999998 0.36688499999999996 0.52985
957.5 0.09535249999999999 0.1908625 0.36553749999999996 0.527875
958.0 0.095006 0.19016999999999998 0.36419 0.5259
958.5 0.0946595 0.1894775 0.36284249999999996 0.523925
959.0 0.094313 0.18878499999999998 0.361495 0.52195
959.5 0.0939665 0.1880925 0.3601475 0.519975
960.0 0.09362 0.18739999999999998 0.3588 0.518
960.5 0.0932735 0.1867075 0.3574525 0.516025
961.0 0.092927 0.18601499999999999 0.356105 0.51405
961.5 0.09258049999999998 0.1853225 0.3547575 0.512075
962.0 0.09223399999999998 0.18463 0.35341 0.5101
962.5 0.09188749999999998 0.18393749999999998 0.3520625 0.5081249999999999
963.0 0.09154099999999998 0.183245 0.350715 0.50615
963.5 0.09119449999999998 0.1825525 0.3493675 0.504175
964.0 0.09084799999999998 0.18186 0.34802 0.5022
964.5 0.09050149999999998 0.18116749999999998 0.3466725 0.500225
965.0 0.09015499999999999 0.180475 0.345325 0.49824999999999997
965.5 0.08980849999999999 0.17978249999999998 0.3439775 0.49627499999999997
966.0 0.08946199999999999 0.17909 0.34263 0.49429999999999996
966.5 0.08911549999999999 0.1783975 0.3412825 0.492325
967.0 0.08876899999999999 0.177705 0.339935 0.49035
967.5 0.08842249999999999 0.1770125 0.3385875 0.488375
968.0 0.08807599999999999 0.17632 0.33724 0.4864
968.5 0.08772949999999999 0.1756275 0.3358925 0.484425
969.0 0.08738299999999999 0.174935 0.334545 0.48245
969.5 0.08703649999999999 0.1742425 0.3331975 0.480475
970.0 0.08668999999999999 0.17354999999999998 0.33185 0.4785
970.5 0.08634349999999999 0.1728575 0.3305025 0.476525
971.0 0.08599699999999999 0.17216499999999998 0.329155 0.47454999999999997
971.5 0.08565049999999999 0.1714725 0.3278075 0.47257499999999997
972.0 0.08530399999999999 0.17078 0.32646 0.4706
972.5 0.08495749999999999 0.1700875 0.32511249999999997 0.46862499999999996
973.0 0.08461099999999999 0.169395 0.32376499999999997 0.46665
973.5 0.08426449999999999 0.1687025 0.3224175 0.464675
974.0 0.08391799999999999 0.16801 0.32106999999999997 0.4627
974.5 0.08357149999999999 0.1673175 0.3197225 0.460725
975.0 0.083225 0.166625 0.31837499999999996 0.45875
975.5 0.0828785 0.16593249999999998 0.3170275 0.456775
976.0 0.082532 0.16524 0.31567999999999996 0.4548
976.5 0.0821855 0.1645475 0.3143325 0.452825
977.0 0.081839 0.163855 0.312985 0.45085
977.5 0.0814925 0.1631625 0.3116375 0.44887499999999997
978.0 0.081146 0.16247 0.31029 0.44689999999999996
978.5 0.0807995 0.1617775 0.3089425 0.444925
979.0 0.080453 0.161085 0.307595 0.44294999999999995
979.5 0.0801065 0.1603925 0.3062475 0.440975
980.0 0.07976 0.1597 0.3049 0.439
980.5 0.0794135 0.1590075 0.3035525 0.437025
981.0 0.079067 0.15831499999999998 0.302205 0.43505
981.5 0.0787205 0.1576225 0.3008575 0.433075
982.0 0.078374 0.15693000000000001 0.29951 0.4311
982.5 0.0780275 0.1562375 0.2981625 0.429125
983.0 0.077681 0.155545 0.296815 0.42715
983.5 0.0773345 0.1548525 0.2954675 0.42517499999999997
984.0 0.076988 0.15416 0.29412 0.4232
984.5 0.0766415 0.1534675 0.2927725 0.42122499999999996
985.0 0.076295 0.152775 0.291425 0.41925
985.5 0.0759485 0.1520825 0.2900775 0.41727499999999995
986.0 0.075602 0.15139 0.28873 0.4153
986.5 0.0752555 0.1506975 0.2873825 0.41332499999999994
987.0 0.074909 0.150005 0.286035 0.41135
987.5 0.0745625 0.14931250000000001 0.2846875 0.409375
988.0 0.074216 0.14862 0.28334000000000004 0.4074
988.5 0.0738695 0.1479275 0.2819925 0.405425
989.0 0.073523 0.147235 0.28064500000000003 0.40345
989.5 0.0731765 0.14654250000000002 0.2792975 0.40147499999999997
990.0 0.07283 0.14585 0.27795000000000003 0.39949999999999997
990.5 0.0724835 0.1451575 0.2766025 0.397525
991.0 0.072137 0.144465 0.275255 0.39554999999999996
991.5 0.07179050000000001 0.1437725 0.27390749999999997 0.393575
992.0 0.071444 0.14308 0.27256 0.39159999999999995
992.5 0.0710975 0.1423875 0.2712125 0.389625
993.0 0.070751 0.14169500000000002 0.269865 0.38764999999999994
993.5 0.0704045 0.1410025 0.2685175 0.385675
994.0 0.070058 0.14031 0.26717 0.3837
994.5 0.0697115 0.1396175 0.2658225 0.381725
995.0 0.069365 0.13892500000000002 0.264475 0.37975
995.5 0.0690185 0.1382325 0.2631275 0.37777499999999997
996.0 0.068672 0.13754 0.26178 0.37579999999999997
996.5 0.0683255 0.1368475 0.2604325 0.37382499999999996
997.0 0.067979 0.13615500000000003 0.259085 0.37185
997.5 0.0676325 0.1354625 0.2577375 0.36987499999999995
998.0 0.067286 0.13477 0.25639 0.3679
998.5 0.0669395 0.13407750000000002 0.2550425 0.36592499999999994
999.0 0.066593 0.133385 0.253695 0.36395
999.5 0.0662465 0.1326925 0.2523475 0.36197499999999994
1000.0 0.0659 0.132 0.251 0.36
1000.5 0.06579675 0.1317925 0.250605 0.3594275
1001.0 0.0656935 0.131585 0.25021 0.358855
1001.5 0.06559025 0.1313775 0.249815 0.3582825
1002.0 0.065487 0.13117 0.24942 0.35771
1002.5 0.06538375 0.1309625 0.249025 0.3571375
1003.0 0.0652805 0.130755 0.24863 0.35656499999999997
1003.5 0.06517725 0.1305475 0.248235 0.3559925
1004.0 0.065074 0.13034 0.24784 0.35541999999999996
1004.5 0.06497075 0.1301325 0.247445 0.3548475
1005.0 0.0648675 0.129925 0.24705 0.354275
1005.5 0.06476425 0.1297175 0.246655 0.3537025
1006.0 0.064661 0.12951000000000001 0.24626 0.35313
1006.5 0.06455775 0.12930250000000001 0.245865 0.35255749999999997
1007.0 0.0644545 0.12909500000000002 0.24547 0.351985
1007.5 0.06435125 0.12888750000000002 0.245075 0.35141249999999996
1008.0 0.064248 0.12868000000000002 0.24468 0.35084
1008.5 0.06414475 0.12847250000000002 0.244285 0.3502675
1009.0 0.0640415 0.12826500000000002 0.24389 0.349695
1009.5 0.06393825 0.12805750000000002 0.243495 0.3491225
1010.0 0.063835 0.12785000000000002 0.2431 0.34854999999999997
1010.5 0.06373175 0.1276425 0.242705 0.3479775
1011.0 0.0636285 0.127435 0.24231 0.34740499999999996
1011.5 0.06352525 0.1272275 0.241915 0.3468325
1012.0 0.063422 0.12702 0.24152 0.34625999999999996
1012.5 0.06331875000000001 0.1268125 0.241125 0.3456875
1013.0 0.0632155 0.126605 0.24073 0.345115
1013.5 0.06311225 0.1263975 0.240335 0.3445425
1014.0 0.063009 0.12619 0.23994 0.34397
1014.5 0.06290575 0.1259825 0.239545 0.34339749999999997
1015.0 0.0628025 0.125775 0.23915 0.342825
1015.5 0.06269925 0.1255675 0.238755 0.34225249999999996
1016.0 0.062596 0.12536 0.23836 0.34168
1016.5 0.06249275 0.1251525 0.237965 0.3411075
1017.0 0.0623895 0.124945 0.23757 0.340535
1017.5 0.06228625 0.1247375 0.237175 0.3399625
1018.0 0.062183 0.12453 0.23678 0.33938999999999997
1018.5 0.06207975 0.1243225 0.236385 0.3388175
1019.0 0.061976500000000004 0.124115 0.23599 0.33824499999999996
1019.5 0.06187325 0.1239075 0.235595 0.3376725
1020.0 0.06177 0.1237 0.2352 0.33709999999999996
1020.5 0.06166675 0.1234925 0.23480499999999999 0.3365275
1021.0 0.0615635 0.123285 0.23441 0.335955
1021.5 0.06146025 0.1230775 0.234015 0.3353825
1022.0 0.061357 0.12287000000000001 0.23362 0.33481
1022.5 0.06125375 0.12266250000000001 0.233225 0.33423749999999997
1023.0 0.061150499999999997 0.12245500000000001 0.23283 0.333665
1023.5 0.06104725 0.12224750000000001 0.232435 0.33309249999999996
1024.0 0.060944 0.12204000000000001 0.23204 0.33252
1024.5 0.06084075 0.12183250000000001 0.231645 0.33194749999999995
1025.0 0.0607375 0.12162500000000001 0.23125 0.331375
1025.5 0.06063425 0.1214175 0.230855 0.3308025
1026.0 0.060531 0.12121 0.23046 0.33022999999999997
1026.5 0.06042775 0.1210025 0.230065 0.3296575
1027.0 0.0603245 0.120795 0.22966999999999999 0.32908499999999996
1027.5 0.060221250000000004 0.1205875 0.229275 0.3285125
1028.0 0.060118 0.12038 0.22888 0.32793999999999995
1028.5 0.06001475 0.1201725 0.228485 0.3273675
1029.0 0.0599115 0.119965 0.22809 0.32679499999999995
1029.5 0.05980825 0.1197575 0.227695 0.32622249999999997
1030.0 0.059705 0.11955 0.2273 0.32565
1030.5 0.05960175 0.1193425 0.226905 0.32507749999999996
1031.0 0.0594985 0.119135 0.22651 0.324505
1031.5 0.05939525 0.1189275 0.226115 0.32393249999999996
1032.0 0.059292 0.11872 0.22572 0.32336
1032.5 0.05918875 0.1185125 0.225325 0.32278749999999995
1033.0 0.0590855 0.11830500000000001 0.22493 0.322215
1033.5 0.05898225 0.11809750000000001 0.22453499999999998 0.32164249999999994
1034.0 0.058879 0.11789 0.22414 0.32106999999999997
1034.5 0.05877575 0.1176825 0.223745 0.3204975
1035.0 0.0586725 0.117475 0.22335 0.31992499999999996
1035.5 0.05856925 0.1172675 0.222955 0.3193525
1036.0 0.058466 0.11706 0.22256 0.31877999999999995
1036.5 0.05836275 0.1168525 0.222165 0.3182075
1037.0 0.0582595 0.116645 0.22177 0.317635
1037.5 0.05815625 0.1164375 0.221375 0.31706249999999997
1038.0 0.058053 0.11623 0.22098 0.31649
1038.5 0.05794975 0.1160225 0.220585 0.31591749999999996
1039.0 0.0578465 0.115815 0.22019 0.315345
1039.5 0.057743249999999996 0.1156075 0.219795 0.31477249999999996
1040.0 0.05764 0.1154 0.21939999999999998 0.3142
1040.5 0.05753675 0.1151925 0.219005 0.31362749999999995
1041.0 0.0574335 0.114985 0.21861 0.31305499999999997
1041.5 0.05733025 0.1147775 0.218215 0.3124825
1042.0 0.057227 0.11457 0.21781999999999999 0.31190999999999997
1042.5 0.05712375 0.1143625 0.21742499999999998 0.3113375
1043.0 0.0570205 0.114155 0.21703 0.31076499999999996
1043.5 0.05691725 0.11394750000000001 0.216635 0.3101925
1044.0 0.056814 0.11374000000000001 0.21624 0.30961999999999995
1044.5 0.056710750000000004 0.11353250000000001 0.215845 0.3090475
1045.0 0.0566075 0.11332500000000001 0.21545 0.30847499999999994
1045.5 0.05650425 0.11311750000000001 0.215055 0.30790249999999997
1046.0 0.056401 0.11291 0.21466 0.30733
1046.5 0.05629775 0.1127025 0.21426499999999998 0.30675749999999996
1047.0 0.0561945 0.112495 0.21387 0.306185
1047.5 0.05609125 0.1122875 0.213475 0.30561249999999995
1048.0 0.055987999999999996 0.11208 0.21308 0.30504
1048.5 0.05588475 0.1118725 0.21268499999999999 0.30446749999999995
1049.0 0.0557815 0.111665 0.21228999999999998 0.30389499999999997
1049.5 0.05567825 0.1114575 0.211895 0.30332249999999994
1050.0 0.055575 0.11125 0.2115 0.30274999999999996
